Geneid,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
nmo,body,-0.0536031045376304,0.09570939222703337,0.16809657156803404,0.09241778021935398,0.831903428431966,0.7100053585972511,0.739485648212612,0.6591288905340074,-0.0062921154501785976,0.03460686920247013
oaf,body,0.09952856022708878,0.10442397351674614,0.07927715200231966,0.21201524681470219,0.7879847531852978,0.645032384958077,0.7087076011829782,0.5957280567476058,0.012048593320876272,0.04141235752127095
CG4038,body,-0.09828868901320109,0.088832644270022,0.23296127204092631,0.06634663701740873,0.7670387279590737,0.6146152740444445,0.700692090941665,0.5797064402216782,-0.01443844261242896,0.04106983443230406
Pp2B-14D,body,-0.11482079746481144,0.08851073337133976,0.2640537070888531,0.05937920752882986,0.7359462929111469,0.5676616281022594,0.676567085382317,0.5354412073656373,-0.018405788769119795,0.04499109743069993
Tis11,body,0.009382880720566478,0.09381433027136096,0.11637046483136004,0.12953461184767578,0.8704653881523242,0.7599307734188667,0.7540949233209642,0.671319149846101,0.0010560629240468017,0.031532324411824714
AcCoAS,body,-0.04590695566980885,0.09434954714026277,0.16077571056522688,0.09532971041081395,0.8392242894347731,0.7201946964165535,0.7438945790239592,0.6637251767680815,-0.0053681792557579095,0.033642024063362766
Aldh,body,0.13469916895304213,0.07187227083111408,0.03368222813496857,0.4104688840831321,0.5895311159168679,0.345053336347058,0.5558488877818993,0.3379554431540022,0.03594571239794303,0.05562496226665242
Ance,body,0.2650808552118239,0.10110411292520796,0.024774169782261546,0.5898141482900215,0.41018585170997846,0.1755014033576627,0.3854116819277169,0.1649128450345857,0.0800605740622325,0.09164966027199058
Cdc27,body,0.0260675929455374,0.0948734423301276,0.10664286028251402,0.1429728842690926,0.8570271157309074,0.744252155409835,0.7503842554483934,0.6692493785570082,0.0029476509381787725,0.032344205130863946
Trl,body,-0.20926329597790572,0.12794883124137835,0.300519212007472,0.06410487519082475,0.699480787992528,0.5051010704639656,0.6353759128017032,0.4612385097803851,-0.026433353716211312,0.06025922029549919
Fkbp39,body,0.08944731410550633,0.061699056420006095,0.041157327882409556,0.2975548853289013,0.7024451146710987,0.5087153667396879,0.6612877867886892,0.5072388140620976,0.019931047687818587,0.04062874531497899
Gp150,body,1.0128203649659748,0.1546857285478154,1.3625552052771485e-8,0.9999996852055517,3.147944482688088e-7,3.772992696646631e-8,3.011688962160373e-7,3.619674169934328e-8,0.9429887879707036,0.1514743336542339
Nca,body,-0.16106231024963713,0.10024423671208015,0.3163372763663552,0.054219608953329224,0.6836627236336448,0.48454171015877345,0.6294431146803156,0.4518382816080074,-0.02665838559263236,0.055063014966196706
Nmda1,body,0.11210266057448715,0.1164735352667746,0.08374518171868683,0.21251314652354103,0.787486853476459,0.6448674132931683,0.7037416717577721,0.5852530391017267,0.012241434339391455,0.04351796072555352
Odc1,body,0.03247816358758615,0.10438258263480384,0.10879161512547975,0.1491377723803402,0.8508622276196598,0.7361724450658217,0.74207061249418,0.6620589066953404,0.0034355581787107086,0.034498663303777675
RpL11,body,0.06108907381069062,0.0461735484129649,0.036145420159021224,0.25458156870643367,0.7454184312935663,0.5825349420384188,0.7092730111345451,0.5970072086697532,0.013596253930677971,0.03053664706489944
Sap47,body,-0.030154970344653975,0.10907082999153146,0.1478537258816105,0.11250394197259428,0.8521462741183895,0.7383714596700771,0.7396423321457952,0.6592186903324653,-0.003067064393887132,0.03521220743968182
Syx1A,body,0.12343592719016061,0.1299643968615883,0.08908142764504967,0.2098124583673262,0.7901875416326738,0.6495429269449172,0.7011061139876241,0.5805328206704475,0.011951272617736163,0.045192676535561235
TfIIA-S,body,0.06291474520007712,0.06960016391932475,0.06374257514367487,0.19815218686823532,0.8018478131317647,0.6669224243341334,0.7381052379880898,0.6570044001563521,0.009872612085373008,0.03235091108537711
TpnC41C,body,-0.18879683745925135,0.13789305224792855,0.2562501975171736,0.07642373044462492,0.7437498024828264,0.5802498600818246,0.6673260720382015,0.5185211108577688,-0.01947128568563495,0.05435993027097925
l(2)dtl,body,0.22440105119799048,0.1203565947872465,0.05402776454096647,0.34897519322969595,0.651024806770304,0.43674848195553145,0.5969970422293376,0.4021365005213957,0.0342908203541992,0.06657094172671107
mtd,body,-0.05808429305904772,0.08118754857324571,0.17944689592870955,0.07800683162633648,0.8205531040712905,0.6955584435521014,0.742546272444954,0.6624245535585811,-0.007887633751559863,0.032946086208273336
mt:ATPase6,body,-0.06809641253726673,0.08339128463993631,0.19233941366081875,0.07491896480879712,0.8076605863391813,0.6761702487312846,0.7327416215303841,0.6485785834146196,-0.009393035287163246,0.03488577040951549
mt:CoI,body,0.09054829077420123,0.05789340865115338,0.03594630585198766,0.3263136036262283,0.6736863963737717,0.47023299781225403,0.637740090521784,0.4650827356685887,0.02247940551920821,0.04181655768481357
mt:CoII,body,-0.010653103701033784,0.06376042302495566,0.11606433508399105,0.09392911443820617,0.883935664916009,0.7646100933490834,0.7900065504778028,0.6795720246992863,-0.0014168588321560205,0.02342003143293838
mt:CoIII,body,-0.04558560042311477,0.10010640316033488,0.15978758954926753,0.09950505897617734,0.8402124104507325,0.7216810708830094,0.7407073514745551,0.6602885243459105,-0.005077246656588278,0.034597922534265885
mt:Cyt-b,body,4.764816115743198e-4,0.0850581068675897,0.11806347692843533,0.1188094089895606,0.8811905910104394,0.764274374443608,0.7631271140820041,0.6753077989708706,5.6743077357872165e-5,0.02935295765598669
mt:ND1,body,0.04817341494443972,0.10310034257591703,0.10020401420356484,0.1616581082733115,0.8383418917266885,0.7190341298417852,0.7381378775231237,0.6570741571855891,0.005253137586647204,0.03528628258419316
mt:ND2,body,-0.05212524425310927,0.10824633400348993,0.1641417260884056,0.10160790354660776,0.8358582739115944,0.7158673040961911,0.7342503703649866,0.6515953267417957,-0.005471926827961171,0.03636796429573708
mt:ND3,body,-0.5164024309981823,0.15496261741377212,0.7226388485659894,0.019624255466312635,0.27736115143401063,0.09980497377344683,0.257736895967698,0.0920092970142137,-0.21905682134202875,0.22072484519868474
mt:ND4L,body,-0.12302307914454036,0.1301889585493374,0.20929048110613246,0.08934565530254734,0.7907095188938675,0.650791962865282,0.7013638635913202,0.5809057593224879,-0.011873620958671356,0.045147608775360566
mt:ND5,body,-0.09250937375783463,0.11798206470954699,0.19347664689461774,0.09159300265094428,0.8065233531053823,0.674401999932764,0.714930350454438,0.60875333257888,-0.009517135130890057,0.04116800975296029
mt:ND6,body,-0.36074520836759727,0.09440024714553538,0.9399021593600488,0.0026276317526444243,0.06009784063995116,0.011736157564469826,0.05747020888730674,0.01123779737034469,-0.22882135122748756,0.1245212660462421
mt:lrRNA,body,-0.6651404131851946,0.1361062082258261,0.9980749396690561,9.44589662736136e-5,0.0019250603309438619,2.586060450731429e-4,0.0018306013646702483,2.466021876814623e-4,-0.6124223500086641,0.15011672533868672
mt:ori,body,-0.30991543017236034,0.12210717103579301,0.5122662831421734,0.034519782861603454,0.4877337168578266,0.2516675184592264,0.4532139339962232,0.2345431459991814,-0.07134281612009054,0.09920067222450903
mt:srRNA,body,0.0345769440082937,0.1191352817111401,0.11531511394987082,0.15138886988421418,0.8486111301157858,0.7331848704025185,0.733296016165915,0.6498993692954893,0.0032561084116906583,0.03701449162334783
mt:tRNA:Ala-TGC,body,-0.17362061583614152,0.10087781350829769,0.33949819581239205,0.05082383114087685,0.660501804187608,0.45385673451373376,0.6096779730467311,0.42465483420501254,-0.03030544666967378,0.05846920420920283
mt:tRNA:Gly-TCC,body,-0.18305117907502033,0.1426535316566542,0.2438581582869921,0.08094037709532187,0.7561418417130079,0.5971882752761076,0.675201464617686,0.5326850614012728,-0.017567804770358773,0.052950631878818086
mt:tRNA:Lys-CTT,body,-0.23867947717269566,0.12581599961288514,0.3495133538500389,0.05503843940486153,0.6504866461499611,0.4359408364606601,0.5954482067450996,0.40024248523732175,-0.035114895266265767,0.06876948033097831
mt:tRNA:Arg-TCG,body,-0.04742263125722279,0.11957484328424038,0.15948526709686017,0.10998161632933945,0.8405147329031398,0.7220583445643067,0.7305331165738004,0.6438356990130426,-0.004498892444342672,0.0376783120493761
not,body,-0.12596702485417333,0.12098924149812465,0.22101508622879862,0.08237764480741505,0.7789849137712014,0.6324763123806882,0.6966072689637863,0.5724586155618142,-0.01353004885163991,0.04548129779350817
nuf,body,-0.1381662046741361,0.08964889179494558,0.31032859610564223,0.051743602531775235,0.6896714038943578,0.49235301278689436,0.6379278013625825,0.46602422733152227,-0.0247540085880036,0.051206509730337454
pck,body,0.04518391422739676,0.10197566601424714,0.10093092781878932,0.15925753938834664,0.8407424606116534,0.7225838403999422,0.739811532792864,0.6594428139687641,0.004951467284614118,0.03487735646060109
pnut,body,-0.14624988071088474,0.08464294121312745,0.3567444425772003,0.043634124370598215,0.6432555574227997,0.42639654012997424,0.5996214330522015,0.405852687426753,-0.030748917773819242,0.05520273334585302
sced,body,0.005197513687261068,0.09831278575679471,0.12130035557757224,0.1281927196349958,0.8718072803650042,0.7607108802095511,0.750506924787432,0.6693492969274746,5.658285986715842e-4,0.032454248841549065
shot,body,0.02243821630070153,0.09608472856397385,0.10951310116635338,0.14025247030734256,0.8597475296926574,0.7479285845792757,0.7502344285263041,0.669149365882005,0.0025056092959461758,0.032426069057626176
alien,body,0.09604595129986837,0.11967838612364598,0.09143986000115012,0.1953476994926564,0.8046523005073436,0.6714659237265747,0.7132124405061935,0.6047401415302962,0.009782938630168932,0.0416635367197234
Arf4,body,-0.04641765462254832,0.0748980241969491,0.16562979541718326,0.07860942727601761,0.8343702045828167,0.7133374723834822,0.7557607773067991,0.6722340597998072,-0.006389746383362544,0.03008050900193276
Arf6,body,-0.14184507220557152,0.08085882933065332,0.3670784566680825,0.04115385148535178,0.6329215433319175,0.4111243013980015,0.5917676918465657,0.3928192065415492,-0.03162810377216189,0.054975870121773254
Bgb,body,0.13080250423969741,0.12316817294073762,0.08237857304867513,0.2230807646750136,0.7769192353249864,0.6289136611123511,0.6945406622763113,0.5691941511969724,0.013868473807932024,0.046146182090482005
Mtor,body,-0.1141948083359563,0.09235491198271249,0.25300498323525233,0.063287680889477893,0.7469950167647477,0.5849192757331128,0.6837073358752698,0.5467545273108143,-0.017163826053930804,0.044471537432501596
Idgf6,body,0.021077381872304013,0.07847961169372984,0.09829691222839643,0.1345340064672952,0.8654659935327048,0.7555292590406727,0.7671690813043084,0.6765033634394336,0.002651730889976087,0.028271844245219845
Chi,body,-0.00684667513796855,0.09860663659859151,0.12943360679619687,0.12038523271622914,0.8705663932038031,0.7600063078136668,0.750181160487574,0.6691293596982784,-7.440523094224905e-4,0.03253426542356937
cnn,body,0.03262581952990873,0.096174021132928,0.10373651187589716,0.1486486861951004,0.8513513138048996,0.7370723349053623,0.7476148019290024,0.6671916594976711,0.0036812412551069343,0.03297452560735356
Cp1,body,-0.09524436814929493,0.07752151625258262,0.2529235997894126,0.05639678054423225,0.7470764002105874,0.585196436474608,0.6906796196663552,0.5621933805222002,-0.016346162048644766,0.040782112529114366
Cyp6a22,body,-0.06780979095664397,0.09781967655166629,0.1819810841645091,0.08728296274835423,0.8180189158354909,0.6912595775355456,0.7307359530871367,0.64424205484694,-0.008066972678591685,0.036493530036135875
Deaf1,body,-0.06398679289578058,0.10972145339688494,0.17344672181965304,0.09734285653006369,0.826553278180347,0.7027640977166362,0.7292104216502833,0.6405063606940119,-0.006755232791947914,0.037539438600785985
Elal,body,-0.17781570568317895,0.14220074817293005,0.24017930341536575,0.08194206930838799,0.7598206965846342,0.6028540578384919,0.6778786272762463,0.5377568046901529,-0.01694482959919986,0.05218309441576954
Esp,body,-0.017519716637824034,0.13148691691030057,0.14331583234604983,0.12745807668390285,0.8566841676539502,0.7440151037936833,0.7292260909700473,0.6405682293277712,-0.001484324126906167,0.03836443958531909
Fkbp12,body,-0.00796562816038393,0.04492312631873623,0.09687434082859181,0.07559271794310318,0.9031256591714082,0.7657319085196941,0.827532941228305,0.6809649346475573,-0.0010566889322117712,0.016526967785147336
His4r,body,0.03180313484442587,0.053169667811734996,0.06440854706174692,0.14492443406082434,0.8550755659391757,0.7420077367492465,0.7906670188774287,0.679668988344366,0.004723589698857279,0.022493196489630784
MAPk-Ak2,body,-0.017771696420782135,0.0825686776836197,0.1325890420390523,0.10370967634859285,0.8674109579609477,0.7572877417263072,0.7637012816123548,0.6755496273953987,-0.002170118564150799,0.029131683874650663
Calx,body,-0.11355799439748215,0.10852281003895689,0.223324775718178,0.07734150143969831,0.776675224281822,0.6285312937917752,0.6993337228421237,0.5769436758884857,-0.013660110221780607,0.04369148288216058
Hf,body,0.02657654039016011,0.09895013378621378,0.10882438738804923,0.14402433661668568,0.8559756633833143,0.7427615282040012,0.7471512759952651,0.6667430320911509,0.0029156215741032343,0.03319087230726925
